chebi,name,definition,compound_id,type,accession_number,abbreviation_metabolite,casregistry_metabolite,cheblid_metabolite,description_metabolite,fullname_metabolite,hmdb_metabolite,inchikey_metabolite,inchistring_metabolite,keggid_metabolite,biocyc_metabolite,food_db_metabolite,reconmap3_metabolite,smile_metabolite,inchiKey_metabolite,inchiString_metabolite
767,75180,a,a,17562,CAS Registry Number,65-46-3,cytd,65-46-3,17562.0,"Human Metabolome Database (HMDB): Cytidine is a nucleoside that is composed of the base cytosine linked to the five-carbon sugar D-ribose. Cytidine is a pyrimidine that besides being incorporated into nucleic acids, can serve as a substrate for the salvage pathway of pyrimidine nucleotide synthesis. It is a precursor of cytidine triphosphate (CTP) needed in the phosphatidylcholine (PC) and phosphatidylethanolamine (PE) biosynthetic pathways. These variations probably reflect the species differences in cytidine deaminase, the enzyme that converts cytidine to uridine in the body. The transport of cytidine into the brain's extracellular fluid, and then into neurons and glia, are essential prerequisites for cytidine to be utilized in the brain. An efficient mechanism mediating the brain uptake of circulating cytidine has not yet been demonstrated. The biosynthesis of PC, the most abundant phosphatide in the brain, via the Kennedy pathway requires phosphocholine and cytidine triphosphate (CTP), a cytidine nucleotide involved in the rate-limiting step. The enzyme that converts CTP to endogenous CDP-choline (CTP:phosphocholine cytidylyltransferase) is unsaturated at physiological brain CTP levels. APOBEC is a family of enzymes that has been discovered with the ability to deaminate cytidines on RNA or DNA. The human apolipoprotein B mRNA-editing enzyme, catalytic polypeptide-like 3G protein (APOBEC3G, or hA3G), provides cells with an intracellular antiretroviral activity that is associated with the hypermutation of viral DNA through cytidine deamination. Indeed, hA3G belongs to a family of vertebrate proteins that contains one or two copies of a signature sequence motif unique to cytidine deaminases (CTDAs) (PMID: 16769123, 15780864, 16720547).",Cytidine,HMDB0000089,b,b,C00475,CYTIDINE,FDB021809,cytd,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=C([H])C(=NC2=O)N([H])[H])[C@]([H])(O[H])[C@]1([H])O[H],UHDGCWIWMRVCDJ-XVFCMESISA-N,"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1"
768,11683,a,a,18070,CAS Registry Number,9007-43-6,ficytC,9007-43-6,15991.0,b,Ferricytochrome C,b,b,b,C00125,b,b,ficytC,[Fe+3].[H]OC(=O)C([H])([H])C([H])([H])C1=C(/C2=C([H])/C3=N/C(=C([H])\C4=C(C(=C([N-]4)/C([H])=C4\N=C(\C(\[H])=C\1/[N-]\2)C(=C4C([H])([H])[H])C([H])([H])C([H])([H])C(=O)O[H])C([H])([H])[H])C([H])(SC([H])([H])C([H])(N([H])[H])C(=O)N([H])C([H])([H])[H])C([H])([H])[H])/C(=C3C([H])(SC([H])([H])C([H])(N([H])[H])C(=O)N([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],LJXGOQXYUKNTOR-VQGVYVAWSA-L,"InChI=1S/C42H54N8O6S2.Fe/c1-19-25(9-11-37(51)52)33-16-34-26(10-12-38(53)54)20(2)30(48-34)14-35-40(24(6)58-18-28(44)42(56)46-8)22(4)32(50-35)15-36-39(21(3)31(49-36)13-29(19)47-33)23(5)57-17-27(43)41(55)45-7;/h13-16,23-24,27-28H,9-12,17-18,43-44H2,1-8H3,(H6,45,46,47,48,49,50,51,52,53,54,55,56);/q;+3/p-2/b29-13-,30-14-,31-13-,32-15-,33-16-,34-16-,35-14-,36-15-;"
769,11683,a,a,18070,CAS Registry Number,9007-43-6,focytC,9007-43-6,16928.0,b,Ferrocytochrome C,b,b,b,C00126,b,b,focytC,[Fe++].[H]OC(=O)C([H])([H])C([H])([H])C1=C(/C2=C([H])/C3=N/C(=C([H])\C4=C(C(=C([N-]4)/C([H])=C4\N=C(\C(\[H])=C\1/[N-]\2)C(=C4C([H])([H])[H])C([H])([H])C([H])([H])C(=O)O[H])C([H])([H])[H])C([H])(SC([H])([H])C([H])(N([H])[H])C(=O)N([H])C([H])([H])[H])C([H])([H])[H])/C(=C3C([H])(SC([H])([H])C([H])(N([H])[H])C(=O)N([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],WFVBWSTZNVJEAY-VQGVYVAWSA-L,"InChI=1S/C42H54N8O6S2.Fe/c1-19-25(9-11-37(51)52)33-16-34-26(10-12-38(53)54)20(2)30(48-34)14-35-40(24(6)58-18-28(44)42(56)46-8)22(4)32(50-35)15-36-39(21(3)31(49-36)13-29(19)47-33)23(5)57-17-27(43)41(55)45-7;/h13-16,23-24,27-28H,9-12,17-18,43-44H2,1-8H3,(H6,45,46,47,48,49,50,51,52,53,54,55,56);/q;+2/p-2/b29-13-,30-14-,31-13-,32-15-,33-16-,34-16-,35-14-,36-15-;"
770,11705,a,a,16040,CAS Registry Number,71-30-7,csn,71-30-7,16040.0,Human Metabolome Database (HMDB): Cytosine is a pyrimidine base that is a fundamental unit of nucleic acids. The deamination of cytosine alone is apparent and the nucleotide of cytosine is the prime mutagenic nucleotide in leukaemia and cancer.,Cytosine,HMDB0000630,b,b,C00380,CYTOSINE,FDB022151,csn,[H]N([H])C1=NC(=O)N([H])C([H])=C1[H],OPTASPLRGRRNAP-UHFFFAOYSA-N,"InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)"
771,11826,a,a,17364,CAS Registry Number,1783-96-6,asp_D,1783-96-6,17364.0,b,D-Aspartate,HMDB000648,b,b,C00402,b,b,asp_D,[H][N+]([H])([H])[C@@]([H])(C([O-])=O)C([H])([H])C([O-])=O,CKLJMWTZIZZHCS-UWTATZPHSA-M,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/p-1/t2-/m1/s1"
772,11846,a,a,48153,CAS Registry Number,585-18-2,e4p,585-18-2,48153.0,"Human Metabolome Database (HMDB): D-Erythrose 4-phosphate is a phosphorylated derivative of erythrose that serves as an important intermediate in the pentose phosphate pathway. It is also used in phenylalanine, tyrosine and tryptophan biosynthesis, and it plays a role in vitamin B6 metabolism (KEGG).",D-Erythrose 4-phosphate,HMDB0001321,b,b,C00279,ERYTHROSE-4P,FDB001614,e4p,[H]O[C@@]([H])(C([H])=O)[C@]([H])(O[H])C([H])([H])OP([O-])([O-])=O,NGHMDNPXVRFFGS-IUYQGCFVSA-L,"InChI=1S/C4H9O7P/c5-1-3(6)4(7)2-11-12(8,9)10/h1,3-4,6-7H,2H2,(H2,8,9,10)/p-2/t3-,4+/m0/s1"
773,11885,a,a,16905,CAS Registry Number,488-69-7,fdp,488-69-7,16905.0,"Human Metabolome Database (HMDB): Fructose 1,6-bisphosphate is fructose sugar or fructosephosphate that has been phosphorylated on carbons 1 and 6. The beta-D-form of this compound is very common in cells. The vast majority of glucose and fructose entering a cell is converted to fructose 1,6-bisphosphate at some point. Fructose 1,6-bisphosphate is a key component in the glycolysis metabolic pathway and is produced by phosphorylation of fructose 6-phosphate The enzyme phosphofructokinase uses ATP to transfer a phosphate group to fructose 6-phosphate to form fructose 1, 6-bisphosphate. fructose The enzyme aldolase splits fructose 1, 6-bisphosphate into two sugars that are isomers of each other. These two sugars are dihydroxyacetone phosphate and glyceraldehyde phosphate. Fructose 1,6-bisphosphate is an allosteric activator of pyruvate kinase.","Fructose 1,6-bisphosphate",HMDB0001058,b,b,C00354,FRUCTOSE-16-DIPHOSPHATE,FDB022397,fdp,[H]O[C@]1([H])[C@]([H])(OC(O[H])(C([H])([H])OP([O-])([O-])=O)[C@@]1([H])O[H])C([H])([H])OP([O-])([O-])=O,RNBGYGVWRKECFJ-VRPWFDPXSA-J,"InChI=1S/C6H14O12P2/c7-4-3(1-16-19(10,11)12)18-6(9,5(4)8)2-17-20(13,14)15/h3-5,7-9H,1-2H2,(H2,10,11,12)(H2,13,14,15)/p-4/t3-,4-,5+,6?/m1/s1"
774,11918,a,a,15946,CAS Registry Number,643-13-0,f6p,643-13-0,15946.0,"Human Metabolome Database (HMDB): Fructose 6-phosphate is an important intermediate in the Carbohydrates pathway. The interconversion of glucose-6-phosphate and fructose-6-phosphate, the second step of the Embden-Meyerhof glycolytic pathway, is catalyzed by the enzyme phosphoglucose isomerase (PGI). In gluconeogenesis, fructose-6-phosphate is the immediate precursor of glucose-6-phosphate (wikipedia).",Fructose 6-phosphate,HMDB0000124,b,b,C00085,FRUCTOSE-6P,FDB021896,f6p,[H]OC([H])([H])C1(O[H])O[C@]([H])(C([H])([H])OP([O-])([O-])=O)[C@@]([H])(O[H])[C@]1([H])O[H],BGWGXPAPYGQALX-VRPWFDPXSA-L,"InChI=1S/C6H13O9P/c7-2-6(10)5(9)4(8)3(15-6)1-14-16(11,12)13/h3-5,7-10H,1-2H2,(H2,11,12,13)/p-2/t3-,4-,5+,6?/m1/s1"
775,11968,a,a,37480,CAS Registry Number,2255-14-3,gal1p,2255-14-3,37480.0,"Human Metabolome Database (HMDB): D-galactopyranose 1-phosphate, also known as D-Galactose 1-phosphoric acid, is classified as a member of the Monosaccharide phosphates. Monosaccharide phosphates are monosaccharides comprising a phosphated group linked to the carbohydrate unit. D-galactopyranose 1-phosphate is considered to be soluble (in water) and acidic",D-galactopyranose 1-phosphate,HMDB0062705,b,b,C03384,b,b,gal1p,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP([O-])([O-])=O)[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H],HXXFSFRBOHSIMQ-FPRJBGLDSA-L,"InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/p-2/t2-,3+,4+,5-,6-/m1/s1"
776,12175,a,a,4170,CAS Registry Number,56-73-5,g6p,56-73-5,4170.0,"Human Metabolome Database (HMDB): Glucose 6 phosphate (alpha-D-glucose 6 phosphate or G6P) is the alpha-anomer of glucose-6-phosphate. There are two anomers of glucose 6 phosphate, the alpha anomer and the beta anomer. Glucose 6 phosphate is an ester of glucose with phosphoric acid, made in the course of glucose metabolism by mammalian and other cells. It is a normal constituent of resting muscle and probably is in constant equilibrium with fructose-6-phosphate. (Stedman, 26th ed). Glucose-6-phosphate is a phosphorylated glucose molecule on carbon 6. When glucose enters a cell, it is immediately phosphorylated to G6P. This is catalyzed with hexokinase enzymes, thus consuming one ATP. A major reason for immediate phosphorylation of the glucose is so that it cannot diffuse out of the cell. The phosphorylation adds a charged group so the G6P cannot easily cross cell membranes. G6P can travel down two metabolic pathways, glycolysis and the pentose phosphate pathway. In addition to the metabolic pathways, G6P can also be stored as glycogen in the liver if blood glucose levels are high. If the body needs energy or carbon skeletons for syntheses, G6P can be isomerized to Fructose-6-phosphate and then phosphorylated to Fructose-1,6-bisphosphate. Note, the molecule now has 2 phosphoryl groups attached. The addition of the 2nd phosphoryl group is an irreversible step, so once this happens G6P will enter glycolysis and be turned into pyruvate (ATP production occurs). If blood glucose levels are high, the body needs a way to store the excess glucose. After being converted to G6P, phosphoglucose mutase (isomerase) can turn the molecule into glucose-1-phosphate. Glucose-1-phosphate can then be combined with uridine triphosphate (UTP) to form UDP-glucose. This reaction is driven by the hydrolysis of pyrophosphate that is released in the reaction. Now, the activated UDP-glucose can add to a growing glycogen molecule with the help of glycogen synthase. This is a very efficient storage mechanism for glucose since it costs the body only 1 ATP to store the 1 glucose molecule and virtually no energy to remove it from storage. It is important to note that glucose-6-phosphate is an allosteric activator of glycogen synthase, which makes sense because when the level of glucose is high the body should store the excess glucose as glycogen. On the other hand, glycogen synthase is inhibited when it is phosphorylated by protein kinase a during times of high stress or low blood glucose levels. -- Wikipedia.",Glucose 6-phosphate,HMDB0001401,b,b,C00092,GLC-6-P,FDB021818,g6p,[H]OC1([H])O[C@]([H])(C([H])([H])OP([O-])([O-])=O)[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H],NBSCHQHZLSJFNQ-GASJEMHNSA-L,"InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)/p-2/t2-,3-,4+,5-,6?/m1/s1"
777,12401,a,a,47013,CAS Registry Number,50-69-1,rib_D,50-69-1,16988.0,"Human Metabolome Database (HMDB): D-ribose is commonly referred to simply as ribose, a five-carbon sugar found in all living cells. Ribose is not an essential nutrient because it can be synthesized by almost every tissue in the body from other substances, such as glucose. It is vital for life as a component of DNA, RNA, ATP, ADP, and AMP. In nature, small amounts of ribose can be found in ripe fruits and vegetables. Brewer's yeast, which has a high concentration of RNA, is another rich source of ribose. D-ribose is also a component of many so-called energy drinks and antiaging products available on the market today. Ribose is a structural component of ATP, which is the primary energy source for exercising muscle. The adenosine component is an adenine base attached to the five-carbon sugar ribose. ATP provides energy to working muscles by releasing a phosphate group, hence becoming ADP, which in turn may release a phosphate group, then becoming AMP. During intense muscular activity, the total amount of ATP available is quickly depleted. In an effort to correct this imbalance, AMP is broken down in the muscle and secreted from the cell. Once the breakdown products of AMP are released from the cell, the energy potential (TAN pool) of the muscle is reduced and ATP must then be reformed using ribose. Ribose helps restore the level of adenine nucleotides by bypassing the rate-limiting step in the de novo (oxidative pentose phosphate) pathway, which regenerates 5-phosphoribosyl-l-pyrophosphate (PRPP), the essential precursor for ATP. If ribose is not readily available to a cell, glucose may be converted to ribose. Ribose supplementation has been shown to increase the rate of ATP resynthesis following intense exercise. The use of ribose in men with severe coronary artery disease resulted in improved exercise tolerance. Hence, there is interest in the potential of ribose supplements to boost muscular performance in athletic activities (PMID: 17618002, Curr Sports Med Rep. 2007 Jul;6(4):254-7.). Furthermore, D-ribose is found to be associated with ribose-5-phosphate isomerase deficiency, which is an inborn error of metabolism.",D-Ribose,HMDB0000283,b,b,C00121,CPD-10330,FDB011145,rib_D,[H]OC([H])([H])[C@@]1([H])OC([H])(O[H])[C@]([H])(O[H])[C@]1([H])O[H],HMFHBZSHGGEWLO-SOOFDHNKSA-N,"InChI=1S/C5H10O5/c6-1-2-3(7)4(8)5(9)10-2/h2-9H,1H2/t2-,3-,4-,5?/m1/s1"
778,12456,a,a,17363,CAS Registry Number,4151-19-3,ru5p_D,4151-19-3,17363.0,"Human Metabolome Database (HMDB): D-Ribulose 5-phosphate is a metabolite in the Pentose phosphate pathway, Pentose and glucuronate interconversions, and in the Riboflavin metabolism (KEGG).",D-Ribulose 5-phosphate,HMDB0000618,b,b,C00199,RIBULOSE-5P,FDB022145,ru5p_D,[H]OC([H])([H])C(=O)[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])OP([O-])([O-])=O,FNZLKVNUWIIPSJ-UHNVWZDZSA-L,"InChI=1S/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h4-6,8-9H,1-2H2,(H2,10,11,12)/p-2/t4-,5+/m1/s1"
779,12464,a,a,16523,CAS Registry Number,312-84-5,ser_D,312-84-5,16523.0,"Human Metabolome Database (HMDB): D-serine is a stereo-isomer of the common amino acid, L-serine. D-serine was only thought to exist in bacteria until relatively recently. D-serine was the second D amino acid discovered to naturally exist in humans. The first one was D-aspartate. D-serine is synthesized from L-serine by serine racemase (SRR), and it is degraded by D-amino acid oxidase (DAO). It is found in high abundance in the brain. D-serine acts on the glycine binding site of the N-methyl-D-aspartate receptor (NMDAR) and modulates glutamate-mediated receptor activation. For the receptor to open, glutamate and either glycine or D-serine must bind to it. In fact, D-serine is a more potent agonist at the glycine site on the NMDAR than glycine itself. The importance of D-serine in mammalian brain function is apparent from extensive investigations reported and reviewed over the past decade, including roles in synaptic plasticity and memory. D-serine is also implicated in the pathophysiology and therapy of several psychiatric and neurological conditions including schizophrenia and glioma. In schizophrenia, there is evidence that D-serine levels are decreased, a deficiency that may contribute to the proposed NMDAR hypofunction of the disorder and that has led to D-serine replenishment as a novel therapeutic strategy.",D-Serine,HMDB0003406,b,b,C00740,Serines,FDB023164,ser_D,[H]OC([H])([H])[C@]([H])(C([O-])=O)[N+]([H])([H])[H],MTCFGRXMJLQNBG-UWTATZPHSA-N,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m1/s1"
780,12533,a,a,15936,CAS Registry Number,58-86-6,xyl_D,58-86-6,53455.0,"Human Metabolome Database (HMDB): Xylose or wood sugar is an aldopentose - a monosaccharide containing five carbon atoms and an aldehyde functional group. It has chemical formula C5H10O5 and is 40% as sweet as sucrose. Xylose is found in the embryos of most edible plants. The polysaccharide xylan, which is closely associated with cellulose, consists practically entirely of d-xylose. Corncobs, cottonseed hulls, pecan shells, and straw contain considerable amounts of this sugar. Xylose is also found in mucopolysaccharides of connective tissue and sometimes in the urine. Xylose is the first sugar added to serine or threonine residues during proteoglycan type O-glycosylation. Therefore xylose is involved in the biosythetic pathways of most anionic polysaccharides such as heparan sulphate and chondroitin sulphate. In medicine, xylose is used to test for malabsorption by administering a xylose solution to the patient after fasting. If xylose is detected in the blood and/or urine within the next few hours, it has been absorbed by the intestines. Xylose is said to be one of eight sugars which are essential for human nutrition, the others being galactose, glucose, mannose, N-acetylglucosamine, N-acetylgalactosamine, fucose, and sialic acid. (Wikipedia). Xylose in the urine is a biomarker for the consumption of apples and other fruits.",D-Xylose,HMDB0000098,b,b,C00181,XYLOSE,FDB001136,xyl_D,[H]OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(O[H])C([H])=O,PYMYPHUHKUWMLA-VPENINKCSA-N,"InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4+,5+/m0/s1"
781,12558,a,a,16507,CAS Registry Number,20298-95-7,mi13456p,20298-95-7,16322.0,"Human Metabolome Database (HMDB): myo-Inositol 1,3,4,5,6-pentakisphosphate (Ins(1,3,4,5,6)P(5)), an inositol polyphosphate of emerging significance in cellular signalling, and its C-2 epimer scyllo-inositol pentakisphosphate (scyllo-InsP(5)) were synthesised from the same myo-inositol-based precursor. (PMID: 16755629). InsP6, Ins(1,3,4,5,6)P5 and their close metabolic relatives, which are amongst the more abundant intracellular inositol polyphosphates, in chromatin organization, DNA maintenance, gene transcription, nuclear mRNA transport, membrane trafficking and control of cell proliferation. (PMID: 14992690).","Inositol 1,3,4,5,6-pentakisphosphate",HMDB0003529,b,b,C01284,b,FDB023187,b,[H]O[C@]1([H])[C@]([H])(OP([O-])([O-])=O)[C@@]([H])(OP([O-])([O-])=O)[C@]([H])(OP([O-])([O-])=O)[C@@]([H])(OP([O-])([O-])=O)[C@]1([H])OP([O-])([O-])=O,CTPQAXVNYGZUAJ-KXXVROSKSA-D,"InChI=1S/C6H17O21P5/c7-1-2(23-28(8,9)10)4(25-30(14,15)16)6(27-32(20,21)22)5(26-31(17,18)19)3(1)24-29(11,12)13/h1-7H,(H2,8,9,10)(H2,11,12,13)(H2,14,15,16)(H2,17,18,19)(H2,20,21,22)/p-10/t1-,2+,3-,4-,5+,6+"
782,12565,a,a,18225,CAS Registry Number,103597-56-4,mi13p,103597-56-4,18225.0,"Human Metabolome Database (HMDB): 1D-Myo-inositol 1,3-bisphosphate is an intermediate in inositol phosphate metabolism. The enzyme phosphatidylinositol 3-kinase [EC:2.7.1.137] catalyzes the production of this metabolite from 1-Phosphatidyl-D-myo-inositol.","1D-Myo-inositol 1,3-bisphosphate",HMDB0006234,b,b,C04062,5-DIPHOSPHO-1D-MYO-INOSITOL-12346P,FDB023851,mi13p,[H]O[C@@]1([H])[C@]([H])(O[H])[C@@]([H])(OP([O-])([O-])=O)[C@@]([H])(O[H])[C@@]([H])(OP([O-])([O-])=O)[C@]1([H])O[H],PUVHMWJJTITUGO-FICORBCRSA-J,"InChI=1S/C6H14O12P2/c7-1-2(8)5(17-19(11,12)13)4(10)6(3(1)9)18-20(14,15)16/h1-10H,(H2,11,12,13)(H2,14,15,16)/p-4/t1-,2-,3+,4+,5+,6-"
